code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,raw_return,qfq_return,buy_close_qfq,end_close_qfq,buy_trade_date,end_trade_date
sh.601800,中国交建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,8.91,76.1,76.1,17.1,4.7,62.5,52.9,22.5,37.7,"PB=0.50, 低估均值=0.58, 比值=0.86, 分位=7%",-0.0346695557963163,-0.0398706896551723,,,,,,,,0.502662,0.5824735000000001,0.8629783157517037,0.0673469387755102,低估价值,价值线内/历史低位,52.9,低估价值,,8.91,6.61,-0.2581369248035914,-0.23361806764165072,8.62494237,6.61,2025-05-06,2026-05-18
sh.600409,三友化工,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.93,87.4,87.4,2.3,1.5,39.8,52.8,11.9,32.3,"PB=0.73, 低估均值=0.99, 比值=0.75, 分位=1%",-0.1003649635036497,-0.0698113207547169,,,,,,,,0.734206,0.985299,0.7451606060698326,0.0057142857142857,低估价值,价值线内/历史低位,52.8,低估价值,,4.93,7.22,0.464503042596349,0.48590452547679086,4.85899321,7.22,2025-05-06,2026-05-18
sh.601368,绿城水务,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,4.77,75.0,71.3,12.7,60.0,23.3,52.8,34.0,43.4,"PB=0.89, 低估均值=0.99, 比值=0.90, 分位=10%",-0.0041753653444677,0.0414847161572051,,,,,,,,0.887891,0.99127675,0.895704453877285,0.0977944236371202,低估价值,价值线内/历史低位,52.8,低估价值,,4.77,4.93,0.033542976939203495,0.04002964181520463,4.74024951,4.93,2025-05-06,2026-05-18
sh.603041,美思德,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,11.07,82.0,82.0,3.1,51.5,17.5,52.8,26.1,39.5,"PB=1.35, 低估均值=1.74, 比值=0.78, 分位=9%",-0.0538461538461537,0.0091157702825888,,,,,,,,1.35261,1.738933111111111,0.7778390044777137,0.0900763358778626,低估价值,价值线内/历史低位,52.8,低估价值,,11.07,14.31,0.29268292682926833,0.30557812193966627,10.96066161,14.31,2025-05-06,2026-05-18
sh.600798,宁波海运,G55水上运输业,G55水上运输业,PB,PB低估,2.91,85.8,85.8,0.0,6.6,46.4,52.5,13.5,33.0,"PB=0.90, 低估均值=1.17, 比值=0.76, 分位=4%",-0.0299999999999999,-0.0068259385665528,,,,,,,,0.897086,1.1749402,0.7635163049149225,0.0416326530612244,低估价值,价值线内/历史低位,52.5,低估价值,,2.91,3.76,0.29209621993127133,0.2978521944134953,2.89709415,3.76,2025-05-06,2026-05-18
sh.601609,金田股份,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,6.73,75.0,64.5,5.3,60.4,38.8,52.5,33.1,42.8,"PB=1.22, 低估均值=1.38, 比值=0.88, 分位=22%",0.0581761006289307,0.1014729950900164,,,,,,,,1.218107,1.3796444999999995,0.8829136781250534,0.2223133716160787,低估价值,价值线内/历史低位,52.5,低估价值,,6.73,13.38,0.9881129271916791,1.0198077504111307,6.62439284,13.38,2025-05-06,2026-05-18
sh.600222,太龙药业,C27医药制造业,医药医疗,PE,PE低估,5.13,83.9,83.9,0.1,28.9,33.2,52.4,19.3,35.8,"PE=95.59, 低估均值=182.44, 比值=0.52, 分位=30%",-0.0535055350553506,-0.0429104477611941,,,,,,,,95.59414,182.4436264,0.5239653578821869,0.3027522935779816,低估价值,价值线内/历史低位,52.4,低估价值,,5.13,7.72,0.5048732943469785,0.5070962613324437,5.12243325,7.72,2025-05-06,2026-05-18
sh.600497,驰宏锌锗,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,5.18,75.0,57.5,10.4,27.6,57.9,52.4,26.8,39.6,"PB=1.58, 低估均值=1.60, 比值=0.99, 分位=19%",-0.0512820512820513,-0.0700179533213645,,,,,,,,1.576257,1.5979964545454544,0.9863958055203332,0.1922448979591836,低估价值,价值线内/历史低位,52.4,低估价值,,5.18,10.03,0.9362934362934363,0.9941948847728148,5.0295987,10.03,2025-05-06,2026-05-18
sh.600511,国药股份,F51批发业,医药医疗,PE,PE低估,29.55,75.0,71.9,15.8,29.0,42.6,52.4,27.4,39.9,"PE=11.15, 低估均值=12.81, 比值=0.87, 分位=12%",-0.0179461615154535,-0.0675291890186179,,,,,,,,11.149522,12.814481222222222,0.8700720541589358,0.1236734693877551,低估价值,价值线内/历史低位,52.4,低估价值,,29.55,27.49,-0.06971235194585457,-0.04392509973593206,28.7529774,27.49,2025-05-06,2026-05-18
sh.600956,新天绿能,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,7.49,80.9,80.9,7.1,36.4,25.4,52.4,23.8,38.1,"PB=1.39, 低估均值=1.69, 比值=0.82, 分位=4%",0.043175487465181,0.033103448275862,,,,,,,,1.389426,1.6927825,0.8207941658187038,0.0408163265306122,低估价值,价值线内/历史低位,52.4,低估价值,,7.49,9.06,0.20961281708945267,0.24222112152960484,7.2933875,9.06,2025-05-06,2026-05-18
sh.603217,元利科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,17.05,78.0,78.0,14.3,31.4,28.3,52.4,25.5,39.0,"PB=1.07, 低估均值=1.32, 比值=0.81, 分位=11%",-0.0647284695556774,0.0160905840286054,,,,,,,,1.065709,1.3211022857142858,0.8066816714527133,0.1144662921348314,低估价值,价值线内/历史低位,52.4,低估价值,,17.05,31.04,0.8205278592375365,0.8561643587613967,16.72265705,31.04,2025-05-06,2026-05-18
sh.600821,金开新能,D44电力、热力生产和供应业,资源金属,PB,PB低估,5.56,79.4,79.4,4.8,27.0,47.5,52.3,22.7,37.5,"PB=1.18, 低估均值=1.41, 比值=0.84, 分位=4%",-0.0671140939597315,0.0296296296296294,,,,,,,,1.178685,1.4062749999999995,0.8381610993582338,0.0416666666666666,低估价值,价值线内/历史低位,52.3,低估价值,,5.56,8.36,0.5035971223021583,0.5579654423436238,5.36597268,8.36,2025-05-06,2026-05-18
sh.600903,贵州燃气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,6.88,79.9,79.9,0.0,36.7,46.9,52.3,23.9,38.1,"PB=2.60, 低估均值=3.23, 比值=0.80, 分位=9%",0.0299401197604791,0.050381679389313,,,,,,,,2.595996,3.2323402857142858,0.8031320252614845,0.0897083104017611,低估价值,价值线内/历史低位,52.3,低估价值,,6.88,8.81,0.28052325581395365,0.2860610346290664,6.85037472,8.81,2025-05-06,2026-05-18
sh.601860,紫金银行,J66货币金融服务,金融,PE,PE低估,2.7,75.0,62.0,13.0,30.5,47.9,52.3,27.5,39.9,"PE=6.03, 低估均值=6.66, 比值=0.91, 分位=23%",-0.0425531914893615,-0.018181818181818,,,,,,,,6.027539,6.659330166666667,0.9051269195467884,0.2314211212516297,低估价值,价值线内/历史低位,52.3,低估价值,,2.7,2.58,-0.04444444444444451,-0.010295686822570427,2.6068392,2.58,2025-05-06,2026-05-18
sh.600035,楚天高速,G54道路运输业,G54道路运输业,PB,PB低估,4.42,75.0,54.5,6.7,59.4,33.8,52.2,32.6,42.4,"PB=0.80, 低估均值=0.88, 比值=0.91, 分位=35%",-0.0089686098654708,0.0327102803738317,,,,,,,,0.798957,0.8795457000000001,0.9083746302210334,0.3453061224489795,低估价值,价值线内/历史低位,52.2,低估价值,,4.42,3.84,-0.13122171945701355,-0.09687497149805613,4.25190298,3.84,2025-05-06,2026-05-18
sh.600488,津药药业,C27医药制造业,医药医疗,PE,PE低估,4.07,75.0,71.8,24.0,28.9,20.3,52.2,27.7,39.9,"PE=33.29, 低估均值=42.38, 比值=0.79, 分位=24%",-0.0534883720930231,-0.0423529411764704,,,,,,,,33.291035,42.379412090909085,0.7855473532428107,0.2397230636088273,低估价值,价值线内/历史低位,52.2,低估价值,,4.07,6.31,0.5503685503685503,0.5866764679854617,3.97686619,6.31,2025-05-06,2026-05-18
sh.600928,西安银行,J66货币金融服务,金融,PE,PE低估,3.45,75.0,72.6,17.8,31.3,34.3,52.2,27.8,40.0,"PE=5.92, 低估均值=6.95, 比值=0.85, 分位=14%",-0.0281690140845068,-0.0142857142857142,,,,,,,,5.924966,6.946127571428571,0.8529883649662723,0.1355140186915887,低估价值,价值线内/历史低位,52.2,低估价值,,3.45,3.56,0.03188405797101446,0.05680889577793713,3.36863175,3.56,2025-05-06,2026-05-18
sh.601636,旗滨集团,C30非金属矿物制品业,资源金属,PB,PB低估,5.51,82.2,82.2,1.6,30.2,35.3,52.2,20.7,36.4,"PB=1.09, 低估均值=1.35, 比值=0.81, 分位=1%",-0.0450606585788561,-0.0230496453900709,,,,,,,,1.089767,1.3527081,0.8056187436151228,0.0146938775510204,低估价值,价值线内/历史低位,52.2,低估价值,,5.51,6.48,0.17604355716878417,0.18537721737842183,5.46661426,6.48,2025-05-06,2026-05-18
sh.600675,中华企业,K70房地产业,K70房地产业,PB,PB低估,2.84,81.1,81.1,0.1,37.9,36.6,52.1,22.9,37.5,"PB=1.16, 低估均值=1.55, 比值=0.75, 分位=14%",0.0518518518518518,0.0557620817843866,,,,,,,,1.16069,1.548945,0.7493422942712621,0.1440816326530612,低估价值,价值线内/历史低位,52.1,低估价值,,2.84,2.54,-0.10563380281690138,-0.10563380281690138,2.84,2.54,2025-05-06,2026-05-18
sh.600782,新钢股份,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,4.06,75.0,74.0,0.2,57.3,51.1,52.1,31.6,41.9,"PB=0.49, 低估均值=0.61, 比值=0.80, 分位=18%",-0.0287081339712919,0.1062670299727519,,,,,,,,0.488601,0.6082926363636363,0.8032334616457779,0.1820408163265306,低估价值,价值线内/历史低位,52.1,低估价值,,4.06,2.96,-0.2709359605911329,-0.269166612961112,4.05017074,2.96,2025-05-06,2026-05-18
sh.601872,招商轮船,G55水上运输业,G55水上运输业,PB,PB低估,6.08,75.0,69.7,8.3,25.3,62.0,52.1,25.6,38.9,"PB=1.22, 低估均值=1.28, 比值=0.95, 分位=5%",-0.073170731707317,-0.1436619718309858,,,,,,,,1.218472,1.2825171000000002,0.9500629660220512,0.0457142857142857,低估价值,价值线内/历史低位,52.1,低估价值,,6.08,17.05,1.804276315789474,1.8970574785990881,5.88528192,17.05,2025-05-06,2026-05-18
sh.603053,成都燃气,D45燃气生产和供应业,D45燃气生产和供应业,PB,PB低估,9.62,76.9,76.9,7.6,59.9,18.9,52.1,31.1,41.6,"PB=1.76, 低估均值=2.03, 比值=0.87, 分位=5%",0.0062761506276149,0.0321888412017166,,,,,,,,1.761062,2.033332333333333,0.8660964915228646,0.0453149001536098,低估价值,价值线内/历史低位,52.1,低估价值,,9.62,10.04,0.043659043659043606,0.07721760366605213,9.32030814,10.04,2025-05-06,2026-05-18
sh.603299,苏盐井神,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,9.67,80.1,80.1,15.2,0.1,40.9,52.0,17.0,34.5,"PB=1.21, 低估均值=1.46, 比值=0.83, 分位=4%",-0.1272563176895307,-0.0979477611940299,,,,,,,,1.213463,1.462681181818182,0.8296155136771556,0.0414644905161005,低估价值,价值线内/历史低位,52.0,低估价值,,9.67,10.45,0.08066184074457072,0.13135443909719902,9.23671631,10.45,2025-05-06,2026-05-18
sh.600962,国投中鲁,C15酒、饮料和精制茶制造业,消费,PE,PE低估,14.16,77.9,77.9,2.1,42.0,43.1,51.9,26.0,38.9,"PE=77.74, 低估均值=109.82, 比值=0.71, 分位=25%",0.0985259891388672,0.1036632891660171,,,,,,,,77.743061,109.822923,0.7078946623921129,0.250179211469534,低估价值,价值线内/历史低位,51.9,低估价值,,14.16,25.44,0.7966101694915255,0.7966101694915255,14.16,25.44,2025-05-06,2026-05-18
sh.601880,辽港股份,G55水上运输业,G55水上运输业,PB,PB低估,1.47,85.4,85.4,0.0,3.9,45.6,51.9,12.5,32.2,"PB=0.88, 低估均值=1.17, 比值=0.75, 分位=7%",-0.0264900662251655,-0.0636942675159236,,,,,,,,0.87914,1.165040818181818,0.7546001704661304,0.0693877551020408,低估价值,价值线内/历史低位,51.9,低估价值,,1.47,1.62,0.10204081632653073,0.116260863466227,1.45127367,1.62,2025-05-06,2026-05-18
sh.603558,健盛集团,C18纺织服装、服饰业,C18纺织服装、服饰业,PE,PE低估,8.76,79.4,79.4,20.0,0.0,32.5,51.9,17.8,34.9,"PE=10.22, 低估均值=12.20, 比值=0.84, 分位=1%",-0.124,-0.1805425631431244,,,,,,,,10.216741,12.20056585714286,0.8373989468708599,0.0144993203443588,低估价值,价值线内/历史低位,51.9,低估价值,,8.76,12.45,0.4212328767123288,0.5477186343891474,8.04409776,12.45,2025-05-06,2026-05-18
sh.601001,晋控煤业,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,11.24,78.4,78.4,15.0,0.3,48.8,51.8,18.1,34.9,"PB=0.98, 低估均值=1.16, 比值=0.85, 分位=4%",-0.0733718054410552,-0.1107594936708861,,,,,,,,0.98318,1.1581806363636362,0.8489003952672795,0.0416326530612244,低估价值,价值线内/历史低位,51.8,低估价值,,11.24,18.5,0.6459074733096084,0.7362753990014363,10.65499172,18.5,2025-05-06,2026-05-18
sh.600097,开创国际,A04渔业,A04渔业,PB,PB低估,9.81,75.0,65.9,3.6,61.9,33.3,51.7,32.0,41.8,"PB=1.04, 低估均值=1.09, 比值=0.96, 分位=10%",0.0176348547717841,0.0628385698808233,,,,,,,,1.041889,1.0908555,0.9551118365356366,0.1028571428571428,低估价值,价值线内/历史低位,51.7,低估价值,,9.81,10.02,0.021406727828745975,0.029489247914119776,9.73298169,10.02,2025-05-06,2026-05-18
sh.600596,新安股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,7.7,86.7,86.7,0.0,3.4,36.6,51.7,11.0,31.3,"PB=0.83, 低估均值=1.10, 比值=0.75, 分位=4%",-0.0789473684210525,-0.0326633165829145,,,,,,,,0.8329,1.1046392727272727,0.7540018000117191,0.0355102040816326,低估价值,价值线内/历史低位,51.7,低估价值,,7.7,11.7,0.5194805194805194,0.5385461837900456,7.6045816,11.7,2025-05-06,2026-05-18
sh.600975,新五丰,A03畜牧业,A03畜牧业,PB,PB低估,6.12,75.0,66.4,3.1,36.4,60.6,51.7,27.0,39.3,"PB=2.53, 低估均值=2.64, 比值=0.96, 分位=9%",0.0320404721753795,0.0408163265306122,,,,,,,,2.529892,2.639438090909091,0.958496434795574,0.0889795918367346,低估价值,价值线内/历史低位,51.7,低估价值,,6.12,5.39,-0.11928104575163401,-0.11928104575163401,6.12,5.39,2025-05-06,2026-05-18
sh.600713,南京医药,F51批发业,医药医疗,PE,PE低估,5.14,75.0,63.4,13.2,36.3,34.2,51.6,27.5,39.5,"PE=11.43, 低估均值=12.91, 比值=0.88, 分位=24%",0.0078431372549019,0.0576131687242797,,,,,,,,11.427864,12.914285333333334,0.8849009995546017,0.236734693877551,低估价值,价值线内/历史低位,51.6,低估价值,,5.14,5.19,0.009727626459144156,0.043786375904921515,4.9722818,5.19,2025-05-06,2026-05-18
sh.600452,涪陵电力,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,9.59,75.0,67.6,4.3,33.2,59.0,51.5,26.1,38.8,"PB=2.73, 低估均值=2.90, 比值=0.94, 分位=9%",-0.0214285714285714,0.0180467091295115,,,,,,,,2.727017,2.8970409,0.9413111841120364,0.0942857142857142,低估价值,价值线内/历史低位,51.5,低估价值,,9.59,12.38,0.29092805005213784,0.3020882484294263,9.50780411,12.38,2025-05-06,2026-05-18
sh.603367,辰欣药业,C27医药制造业,医药医疗,PE,PE低估,13.42,75.0,59.1,16.8,29.9,30.7,51.5,26.4,38.9,"PE=12.41, 低估均值=12.23, 比值=1.01, 分位=13%",-0.0602240896358543,-0.0175695461200585,,,,,,,,12.410366,12.230453125,1.0147102378923512,0.1283306144643828,低估价值,价值线内/历史低位,51.5,低估价值,,13.42,14.74,0.09836065573770503,0.12607447463289523,13.08972038,14.74,2025-05-06,2026-05-18
sh.601228,广州港,G55水上运输业,G55水上运输业,PB,PB低估,3.16,84.0,84.0,1.1,6.7,42.9,51.4,13.5,32.4,"PB=1.13, 低估均值=1.44, 比值=0.78, 分位=1%",-0.0246913580246913,-0.0094043887147334,,,,,,,,1.129119,1.4384815555555557,0.7849381145272476,0.0132248219735503,低估价值,价值线内/历史低位,51.4,低估价值,,3.16,3.13,-0.009493670886076,0.0023328544637417625,3.12271516,3.13,2025-05-06,2026-05-18
sh.601868,中国能建,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,2.22,75.0,73.4,10.6,6.9,68.3,51.4,21.2,36.3,"PB=0.85, 低估均值=0.94, 比值=0.91, 分位=3%",-0.0305676855895196,0.0,,,,,,,,0.852317,0.939668,0.9070405717764148,0.0276179516685845,低估价值,价值线内/历史低位,51.4,低估价值,,2.22,3.15,0.41891891891891886,0.43615275194222547,2.19336,3.15,2025-05-06,2026-05-18
sh.603004,鼎龙科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,20.6,75.7,75.7,12.0,31.6,35.6,51.4,25.6,38.5,"PB=2.39, 低估均值=3.74, 比值=0.64, 分位=38%",-0.0337711069418386,-0.0029041626331074,,,,,,,,2.388739,3.744576333333333,0.6379196970124524,0.3796296296296296,低估价值,价值线内/历史低位,51.4,低估价值,,20.6,21.45,0.04126213592232997,0.05136257619180462,20.4020958,21.45,2025-05-06,2026-05-18
sh.600037,歌华有线,I63电信、广播电视和卫星传输服务,I63电信、广播电视和卫星传输服务,PB,PB低估,7.23,76.7,76.7,0.0,52.4,39.2,51.3,28.1,39.7,"PB=0.79, 低估均值=0.94, 比值=0.84, 分位=9%",-0.0136425648021827,-0.0027586206896551,,,,,,,,0.789537,0.9402472000000002,0.839712152293567,0.0897959183673469,低估价值,价值线内/历史低位,51.3,低估价值,,7.23,7.9,0.09266943291839547,0.09704554760780315,7.20115953,7.9,2025-05-06,2026-05-18
sh.600348,华阳股份,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,6.58,75.0,54.8,7.8,30.9,50.2,51.3,25.6,38.4,"PB=0.84, 低估均值=0.86, 比值=0.98, 分位=24%",-0.0422125181950508,-0.012012012012012,,,,,,,,0.844193,0.86034,0.9812318385754468,0.2404081632653061,低估价值,价值线内/历史低位,51.3,低估价值,,6.58,9.45,0.43617021276595724,0.502226098781581,6.29066424,9.45,2025-05-06,2026-05-18
sh.601997,贵阳银行,J66货币金融服务,金融,PE,PE低估,5.76,75.0,42.3,16.3,6.1,54.2,51.3,21.3,36.3,"PE=4.16, 低估均值=4.20, 比值=0.99, 分位=42%",-0.0335570469798658,-0.0136986301369863,,,,,,,,4.163627,4.202805111111111,0.9906781042481522,0.4243140964995269,低估价值,价值线内/历史低位,51.3,低估价值,,5.76,5.96,0.03472222222222232,0.08601583618088138,5.48794944,5.96,2025-05-06,2026-05-18
sh.600108,亚盛集团,A01农业,A01农业,PB,PB低估,2.87,75.0,55.4,3.3,35.0,56.2,51.2,25.9,38.6,"PB=1.30, 低估均值=1.36, 比值=0.96, 分位=27%",0.0323741007194244,0.0141342756183746,,,,,,,,1.299928,1.359728,0.9560206158878836,0.2657142857142857,低估价值,价值线内/历史低位,51.2,低估价值,,2.87,3.94,0.37282229965156777,0.3774602081724847,2.86033671,3.94,2025-05-06,2026-05-18
sh.600508,上海能源,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,11.21,75.0,71.2,29.6,0.1,25.4,51.2,20.9,36.0,"PB=0.63, 低估均值=0.68, 比值=0.92, 分位=7%",-0.0766062602965403,-0.1017628205128204,,,,,,,,0.626806,0.6819263636363636,0.919169625086153,0.0673469387755102,低估价值,价值线内/历史低位,51.2,低估价值,,11.21,13.78,0.22925958965209614,0.25945631424237137,10.94122904,13.78,2025-05-06,2026-05-18
sh.600918,中泰证券,J67资本市场服务,金融,PB,PB低估,6.16,75.9,75.9,7.9,30.5,44.7,51.2,24.7,38.0,"PB=1.13, 低估均值=1.32, 比值=0.86, 分位=8%",-0.0449612403100775,-0.0175438596491227,,,,,,,,1.132611,1.3219833333333333,0.8567513458313898,0.0788590604026845,低估价值,价值线内/历史低位,51.2,低估价值,,6.16,5.81,-0.05681818181818188,-0.05381878737415802,6.1404728,5.81,2025-05-06,2026-05-18
sh.601985,中国核电,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,9.29,75.0,48.2,6.0,6.1,77.2,51.1,20.2,35.6,"PB=1.70, 低估均值=1.71, 比值=0.99, 分位=33%",0.0010775862068965,-0.0402892561983471,,,,,,,,1.696246,1.7128658,0.9902970798996628,0.3330561330561331,低估价值,价值线内/历史低位,51.1,低估价值,,9.29,9.05,-0.025834230355220478,-0.00672359227050523,9.1112604,9.05,2025-05-06,2026-05-18
sh.603043,广州酒家,C14食品制造业,消费,PE,PE低估,15.53,75.0,70.2,12.4,33.0,35.0,51.1,26.1,38.6,"PE=18.63, 低估均值=20.77, 比值=0.90, 分位=11%",-0.0208070617906683,0.015032679738562,,,,,,,,18.631677,20.76555677777777,0.897239462413002,0.1132669113791295,低估价值,价值线内/历史低位,51.1,低估价值,,15.53,14.38,-0.07405022537025108,-0.040371089113788505,14.98495912,14.38,2025-05-06,2026-05-18
sh.600897,厦门空港,G56航空运输业,G56航空运输业,PB,PB低估,14.13,75.0,69.5,27.4,5.0,23.9,51.0,21.4,36.2,"PB=1.28, 低估均值=1.46, 比值=0.88, 分位=15%",-0.0491251682368774,-0.0241712707182319,,,,,,,,1.282706,1.4568209090909088,0.8804829694546595,0.1477551020408163,低估价值,价值线内/历史低位,51.0,低估价值,,14.13,15.17,0.07360226468506714,0.09710107255819111,13.82734953,15.17,2025-05-06,2026-05-18
sh.601003,柳钢股份,C31黑色金属冶炼和压延加工业,资源金属,PB,PB低估,3.36,75.0,57.2,0.0,68.6,28.5,51.0,32.0,41.5,"PB=1.00, 低估均值=1.05, 比值=0.95, 分位=25%",0.108910891089109,0.2262773722627735,,,,,,,,0.997216,1.050436,0.9493353236180024,0.2461224489795918,低估价值,价值线内/历史低位,51.0,低估价值,,3.36,4.03,0.19940476190476208,0.19940476190476208,3.36,4.03,2025-05-06,2026-05-18
sh.600649,城投控股,K70房地产业,K70房地产业,PB,PB低估,4.42,75.0,67.8,0.9,36.1,58.6,50.9,25.6,38.3,"PB=0.53, 低估均值=0.66, 比值=0.81, 分位=26%",0.0045454545454544,0.0574162679425838,,,,,,,,0.534332,0.6563044,0.8141527010941875,0.2644897959183673,低估价值,价值线内/历史低位,50.9,低估价值,,4.42,4.01,-0.09276018099547512,-0.08471390089827191,4.38114378,4.01,2025-05-06,2026-05-18
sh.600572,康恩贝,C27医药制造业,医药医疗,PE,PE低估,4.41,75.0,66.0,18.3,5.5,42.1,50.6,20.2,35.4,"PE=19.13, 低估均值=21.64, 比值=0.88, 分位=20%",-0.0392156862745097,-0.0221729490022172,,,,,,,,19.13191,21.637387888888888,0.8842060833888602,0.1966546112115732,低估价值,价值线内/历史低位,50.6,低估价值,,4.41,4.26,-0.03401360544217691,-0.0006265367830241564,4.26267072,4.26,2025-05-06,2026-05-18
sh.601512,中新集团,K70房地产业,K70房地产业,PB,PB低估,7.33,82.6,82.6,3.7,31.0,11.4,50.6,18.4,34.5,"PB=0.75, 低估均值=0.93, 比值=0.80, 分位=4%",-0.0380577427821522,-0.0121293800539082,,,,,,,,0.747383,0.9335915,0.8005460632407215,0.0408006158583525,低估价值,价值线内/历史低位,50.6,低估价值,,7.33,9.34,0.27421555252387453,0.29703163603333693,7.20105797,9.34,2025-05-06,2026-05-18
sh.601326,秦港股份,G55水上运输业,G55水上运输业,PB,PB低估,3.19,75.0,73.9,10.4,30.9,35.8,50.5,24.6,37.6,"PB=0.90, 低估均值=1.02, 比值=0.89, 分位=7%",-0.0534124629080119,-0.003125,,,,,,,,0.904263,1.0179223333333332,0.8883418414044033,0.0668091929449492,低估价值,价值线内/历史低位,50.5,低估价值,,3.19,3.45,0.08150470219435735,0.10820808419102423,3.11313376,3.45,2025-05-06,2026-05-18
sh.601699,潞安环能,B06煤炭开采和洗选业,B06煤炭开采和洗选业,PB,PB低估,10.97,79.1,79.1,8.8,0.0,48.3,50.5,15.2,32.8,"PB=0.69, 低估均值=0.83, 比值=0.83, 分位=6%",-0.1037581699346404,-0.1153225806451612,,,,,,,,0.694842,0.833662,0.833481674827448,0.0608163265306122,低估价值,价值线内/历史低位,50.5,低估价值,,10.97,15.42,0.4056517775752051,0.4607482812472905,10.55623354,15.42,2025-05-06,2026-05-18
sh.601969,海南矿业,B08黑色金属矿采选业,资源金属,PB,PB低估,7.08,75.0,68.5,4.1,34.9,47.1,50.5,24.9,37.7,"PB=1.99, 低估均值=2.10, 比值=0.95, 分位=7%",-0.0234482758620689,0.0551415797317436,,,,,,,,1.986893,2.098714666666667,0.9467189759319352,0.0730612244897959,低估价值,价值线内/历史低位,50.5,低估价值,,7.08,11.1,0.5677966101694916,0.602187566279685,6.9280278,11.1,2025-05-06,2026-05-18
sh.600266,城建发展,K70房地产业,K70房地产业,PB,PB低估,4.77,75.0,55.6,0.0,35.4,53.5,50.1,24.2,37.1,"PB=0.52, 低估均值=0.56, 比值=0.93, 分位=30%",0.0437636761487962,0.0127388535031847,,,,,,,,0.522734,0.5608216,0.9320860680116456,0.2959183673469387,低估价值,价值线内/历史低位,50.1,低估价值,,4.77,5.02,0.052410901467505155,0.06317125776736865,4.72172283,5.02,2025-05-06,2026-05-18
sh.600467,好当家,A04渔业,A04渔业,PB,PB低估,2.29,75.0,72.4,0.0,36.5,51.9,50.1,24.3,37.2,"PB=0.98, 低估均值=1.11, 比值=0.88, 分位=10%",0.0177777777777778,0.0552995391705068,,,,,,,,0.980148,1.1081027272727275,0.8845281000366718,0.0959183673469387,低估价值,价值线内/历史低位,50.1,低估价值,,2.29,2.35,0.026200873362445476,0.03051253782068719,2.28041864,2.35,2025-05-06,2026-05-18
sh.600623,华谊集团,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,6.87,75.0,63.7,5.9,32.0,41.0,50.0,23.8,36.9,"PB=0.64, 低估均值=0.70, 比值=0.92, 分位=18%",-0.0627557980900409,0.0269058295964124,,,,,,,,0.642356,0.6971721111111111,0.921373631794094,0.1824489795918367,低估价值,价值线内/历史低位,50.0,低估价值,,6.87,9.73,0.4163027656477438,0.44886158314415936,6.71561736,9.73,2025-05-06,2026-05-18
